Code|RUES|"Service des Impôts des Particuliers
(SIP)"|Secteur d'assiette (SA)|Trésorerie|Service des Impôts des Entreprises (SIE)|Pôle enregis-trement (PE)|"Service de Publicité Foncière 
(SPF) "|||||||
5158|LEON JOULIN (RUE)|TSO|3|0029|TMI|TO3|TO2|||||||
5159|LEON PAUL FIQUET (RUE)|TO|3|0018|TMI|TO3|TO1|||||||
5160|LEON SAY (RUE)|B|3|0092|B|TO3|TO1|||||||
5163|LEON SCHWARTZENBERG (ROND POINT)|TO|1|0018|TMI|TO3|TO2|||||||
5164|LEON SERPOLLET (IMP)|TR|2|0065|TR|TO3|TO1|||||||
5168|LEON SOULIE (RUE)|TR|2|0065|TR|TO3|TO1|||||||
5172|LEON TOLSTOI (RUE)|TR|2|0065|TR|TO3|TO1|||||||
5176|LEON VIALA (AVE)|TR|1|0065|TR|TO3|TO1|||||||
5177|LEONCE DUCLOS (RUE)|TN|3|0063|TN|TO3|TO1|||||||
5178|LEONCE COUTURE (IMP)|B|3|0092|B|TO3|TO1|||||||
5179|LEONCE LAVERGNE (RUE)|TSO|3|0029|TMI|TO3|TO2|||||||
5180|LEONCE CASTELBOU (RUE)|TNO|1|0064|TNO|TO3|TO1|||||||
5181|LEOPOLD GIMIE (IMP)|TSE|3|0028|TR|TO3|TO1|||||||
5183|LEOPOLD GALY (CHEM)|TO|3|0018|TMI|TO3|TO2|||||||
5184|LEOTARD (RUE)|TSE|2|0028|TR|TO3|TO1|||||||
5186|LEONTINE DE CASTELBAJAC (IMP)|TO|2|0018|TMI|TO3|TO2|||||||
5188|LESCOT (RUE)|TSE|1|0028|TR|TO3|TO1|||||||
5192|LESPES (RUE)|TO|4|0018|TMI|TO3|TO2|||||||
5196|LESPINET (AVE DE) (1 à 35 et 2 à 24)|TR|1|0065|TR|TO3|TO1|||||||
5196|LESPINET (AVE DE) (37 à la fin et 26 à la fin)|TSE|3|0028|TR|TO3|TO1|||||||
5200|LESPINET (PLACE)|TSE|3|0028|TR|TO3|TO1|||||||
5204|LESTANG (CHEM DE) (1 à 65)|TO|3|0018|TMI|TO3|TO2|||||||
5204|LESTANG (CHEM DE) (Pairs et 67 à la fin)|TSO|3|0029|TMI|TO3|TO2|||||||
5206|LESTANG (RUE)|TSO|3|0029|TMI|TO3|TO2|||||||
5207|LESTANG (IMP)|TSO|3|0029|TMI|TO3|TO2|||||||
5208|LEUCATE (IMP DE)|B|3|0092|B|TO3|TO1|||||||
5212|LEUCATE (RUE DE)|B|3|0092|B|TO3|TO1|||||||
5216|LEVERRIER (RUE)|B|3|0092|B|TO3|TO1|||||||
5217|LEVESVILLE (PLACE)|TO|3|0018|TMI|TO3|TO2|||||||
5220|LEVRETTE (CHEM DE LA)|TNO|2|0064|TNO|TO3|TO1|||||||
5226|LEYS D'AMORS (IMP DES)|TO|3|0018|TMI|TO3|TO2|||||||
5228|LIBELLULES (RUE DES)|TR|1|0065|TR|TO3|TO1|||||||
5232|LIBERTE (RUE DE LA)|B|3|0092|B|TO3|TO1|||||||
5236|LIBRE ECHANGE (RUE DU)|B|3|0092|B|TO3|TO1|||||||
5240|LICARD (CHEM DE)|TO|3|0018|TMI|TO3|TO2|||||||
5241|LICARD (IMP DE)|TO|3|0018|TMI|TO3|TO2|||||||
5244|LIERRE (RUE DU)|TSO|3|0029|TMI|TO3|TO2|||||||
5246|LT COL PELISSIER (RUE DU)|TC|1|0027|TC|TO3|TO1|||||||
5249|LIEUTENANT LUCIEN LAFAY (ALL)|TR|2|0065|TR|TO3|TO1|||||||
5250 |LIEUTENANT GUY DEDIEU (RUE DU)|TO|3|0018|TMI|TO3|TO2|||||||
5252|LIFFARD (CHEM DE)|TO|3|0018|TMI|TO3|TO2|||||||
5253|LIFFARD (IMP DE)|TO|3|0018|TMI|TO3|TO2|||||||
5255|LILI BOULANGER (RPT)|TN|3|0063|TN|TO3|TO1|||||||
5256|LILAS (RUE DES)|B|3|0092|B|TO3|TO1|||||||
5257|LILIANE DESGRAVES (IMP)|B|3|0092|B|TO3|TO1|||||||
5258|LILIAN BUZICHELLI (RUE)|TR|2|0065|TR|TO3|TO1|||||||
5258|LILIAN BUZICHELLI (RUE)|TR|2|0065|TR|TO3|TO1|||||||
5259|SIMONE WEIL (RUE)|TO|1|0018|TMI|TO3|TO2|||||||
5260|LILLE (RUE DE)|TSE|1|0028|TR|TO3|TO1|||||||
5264|LIMAGNE (ALL DE)|TO|4|0018|TMI|TO3|TO2|||||||
5268|LIMAYRAC (CHEM DE)|TSE|4|0028|TR|TO3|TO1|||||||
5269|LIMAYRAC (IMP)|TSE|4|0028|TR|TO3|TO1|||||||
5272|LIMAYRAC (RUE DE) (Impairs)|TSE|1|0028|TR|TO3|TO1|||||||
5272|LIMAYRAC (RUE DE) (Pairs)|TSE|4|0028|TR|TO3|TO1|||||||
5273|LIMAYRAC (ALL)|TSE|4|0028|TR|TO3|TO1|||||||
5276|LIMOUSIN (RUE DU)|TSO|3|0029|TMI|TO3|TO2|||||||
5280|LINIERES (CHEM)|TN|1|0063|TN|TO3|TO1|||||||
5283|GENERAL LIONEL DE MARMIER (RUE)|TO|3|0018|TMI|TO3|TO2|||||||
5284|LIONEL TERRAY (RUE)|TN|3|0063|TN|TO3|TO1|||||||
5286|LIONS CLUB INTERNATIONAL (SQR DU)|B|3|0092|B|TO3|TO1|||||||
5287|LISE MEITNER (RUE)|TN|003|0063|TN|TO3|TO1|||||||
5288|LISERONS (RUE DES)|B|3|0092|B|TO3|TO1|||||||
5292|LISIEUX (RUE DE) (Impairs)|TO|2|0018|TMI|TO3|TO2|||||||
5292|LISIEUX (RUE DE) (Pairs)|TO|3|0018|TMI|TO3|TO2|||||||
5293|LISIEUX (IMP)|TO|3|0018|TMI|TO3|TO2|||||||
5296|LOGE (CHEM DE LA)|TSO|3|0029|TMI|TO3|TO1|||||||
5300|LOIRE (PLACE DE LA)|TO|3|0018|TMI|TO3|TO2|||||||
5304|LOIS (RUE DES)|TNO|1|0064|TNO|TO3|TO1|||||||
5308|LOMBEZ (AVE DE)  (35 à la fin et 48 à la fin)|TO|3|0018|TMI|TO3|TO2|||||||
5308|LOMBEZ (AVE DE)  (1 à 33 et 2 à 46)|TSO|3|0029|TMI|TO3|TO2|||||||
5312|LOMBEZ (BARRIERE DE) (9 à la fin et 8 à la fin)|TO|3|0018|TMI|TO3|TO2|||||||
5312|LOMBEZ (BARRIERE DE) (1 à 7 et 2 à 6)|TSO|3|0029|TMI|TO3|TO2|||||||
5316|LOMENIE DE BRIENNE (RUE)|TNO|2|0064|TNO|TO3|TO1|||||||
5320|LONDRES (IMP DE)|TSO|3|0029|TMI|TO3|TO2|||||||
5324|LONDRES (RUE DE)|TSO|3|0029|TMI|TO3|TO2|||||||
5328|LONGCHAMP (RUE DE)|TO|3|0018|TMI|TO3|TO2|||||||
5332|LORDAT (RUE)|TNO|1|0064|TNO|TO3|TO1|||||||
5336|LORRAINE (RUE DE LA)|TO|3|0018|TMI|TO3|TO2|||||||
5337|LOSANGE (PASS DU)|TSO|3|0029|TMI|TO3|TO2|||||||
5340|LOT (RUE DU)|TO|3|0018|TMI|TO3|TO2|||||||
5344|LOUBIAGUE (RUE)|B|3|0092|B|TO3|TO1|||||||
5346|LOUIS ANTOINE DE BOUGAINVILLE (RUE)|TR|1|0065|TR|TO3|TO1|||||||
5347|LOUIS ARISTE PASSERIEU (AVE)|TO|3|0018|TMI|TO3|TO2|||||||
5349|LOUIS ARISTE PASSERIEU (CHEM)|TO|3|0018|TMI|TO3|TO2|||||||
5350|LOUIS AURIACOMBE (CHEM)|TSO|3|0029|TMI|TO3|TO2|||||||
5351|LOUIS BAZERQUE (AVE)|TSO|3|0029|TMI|TO3|TO2|||||||
5352|LOUIS BERTILLON (IMP)|B|3|0092|B|TO3|TO1|||||||
5353|LOUIS BERTILLON (RUE)|B|3|0092|B|TO3|TO1|||||||
5356|LOUIS BLANC (RUE)|TSE|2|0028|TR|TO3|TO1|||||||
5359|LOUIS BONIN (RUE)|TNO|3|0064|TNO|TO3|TO1|||||||
5360|LOUIS BLERIOT (AVE)|TSE|1|0028|TR|TO3|TO1|||||||
5361|LOUIS BRAUD (RUE)|TO|3|0018|TMI|TO3|TO2|||||||
5362|LOUIS CAMPAN (PLACE)|TO|3|0018|TMI|TO3|TO2|||||||
5363|LOUIS BREFEIL (RPT)|B|3|0092|B|TO3|TO1|||||||
5364|LOUIS BREGUET (AVE)|TSE|4|0028|TR|TO3|TO1|||||||
5365|LOUIS DE BROGLIE (RUE)|TO|3|0018|TMI|TO3|TO2|||||||
5367|LOUIS COURTOIS DE VICOSE (RUE)|TSO|4|0029|TMI|TO3|TO2|||||||
5368|LOUIS DEFFES (RUE)|TC|3|0027|TC|TO3|TO1|||||||
5369|RUE LOUIS CELESTIN|TSO|3|0029|TMI|TO3|TO2|||||||
5370|LOUIS DE PLANET (RPT)|TR|2|0065|TR|TO3|TO1|||||||
5371|LOUIS DESTREM (RPT)|TO|3|0018|TMI|TO3|TO2|||||||
5372|LOUIS DHERS (RUE)|TSE|1|0028|TR|TO3|TO1|||||||
5373|LOUIS CELESTIN (PASSAGE)|TSO|3|0029|TMI|TO3|TO2|||||||
5375|LOUIS EYCHENNE (IMP)|TN|3|0063|TN|TO3|TO1|||||||
5376|LOUIS EYDOUX (RUE)|TR|2|0065|TR|TO3|TO1|||||||
5378|LOUIS FOURE LABROT (RUE)|TO|3|0018|TMI|TO3|TO2|||||||
5379|LOUIS DE FROIDOUR (IMP)|TNO|3|0064|TNO|TO3|TO1|||||||
5380|LOUIS HEROLD (RUE)  (Impairs)|TNO|2|0064|TNO|TO3|TO1|||||||
5380|LOUIS HEROLD (RUE)  (Pairs)|TNO|4|0064|TNO|TO3|TO1|||||||
5381|LOUIS IZAR (RPT)|TO|3|0018|TMI|TO3|TO2|||||||
5382|LOUIS JOUVET (CHEM)|TSO|3|0029|TMI|TO3|TO2|||||||
5384|LOUIS LUMIERES (RUE)|TO|4|0018|TMI|TO3|TO2|||||||
5385|LOUIS MAGUES (IMP)|TO|3|0018|TMI|TO3|TO2|||||||
5387|LOUIS MENE (RUE)|TR|2|0065|TR|TO3|TO1|||||||
5388|LOUIS MASSE (RUE)|TN|2|0063|TN|TO3|TO1|||||||
5389|LOUIS MEROC (IMP)|TO|3|0018|TMI|TO3|TO2|||||||
5390|LOUIS MEROC (PLACE)|TO|3|0018|TMI|TO3|TO2|||||||
5391|LOUIS MEROC (RUE)|TO|3|0018|TMI|TO3|TO2|||||||
5392|LOUIS PARANT (RUE)|TO|4|0018|TMI|TO3|TO2|||||||
5393|LOUIS PERGAUD (PASS)|TSO|3|0029|TMI|TO3|TO2|||||||
5395|LOUIS PLANA (IMP)|B|3|0092|B|TO3|TO1|||||||
5396|LOUIS PLANA (RUE)|B|3|0092|B|TO3|TO1|||||||
5397|LOUIS PLANA (PASS)|B|3|0092|B|TO3|TO1|||||||
5398|LOUIS PLANTADE (CHEM)|TR|2|0065|TR|TO3|TO1|||||||
5400|LOUIS SIRE (IMP)|B|3|0092|B|TO3|TO1|||||||
5402|LOUIS THARAUD (IMP)|TO|4|0018|TMI|TO3|TO2|||||||
5404|LOUIS VARNEY (RUE)|TNO|4|0064|TNO|TO3|TO1|||||||
5405|LOUISE WEISS (RUE)|B|3|0092|B|TO3|TO1|||||||
5407|LOUIS-VICTORIN CASSAGNE (RPT)|TN|3|0063|TN|TO3|TO1|||||||
5408|LOUIS VIGNES (RUE)|TN|1|0063|TN|TO3|TO1|||||||
5410|LOUISIANE (RUE DE LA)|TNO|3|0064|TNO|TO3|TO1|||||||
5411|LOUISE ESPINASSE MONTGENET (RUE)|TR|2|0065|TR|TO3|TO1|||||||
5412|LOUIS VITET (RUE)|TSE|2|0028|TR|TO3|TO1|||||||
5413|LOUIS VICTOR GESTA (IMP)|B|3|0092|B|TO3|TO1|||||||
5414|LOUISA PAULIN (IMP)|B|3|0092|B|TO3|TO1|||||||
5415|LOUISON BOBET (RUE)|TO|3|0018|TMI|TO3|TO2|||||||
5416|LOUP (CHEM DU)|TO|3|0018|TMI|TO3|TO2|||||||
5417|LOURDES (RUE DE)|TO|3|0018|TMI|TO3|TO2|||||||
5418|LOU RECANTOU (IMP)|TO|3|0018|TMI|TO3|TO2|||||||
5419|LOUISE LABE (IMP)|TSE|3|0028|TR|TO3|TO1|||||||
5420|LOUVAIN (RUE DE)|TSE|2|0028|TR|TO3|TO1|||||||
5424|LOUVOIS (RUE)|B|3|0092|B|TO3|TO1|||||||
5428|LOZERE (RUE DE LA)|B|3|0092|B|TO3|TO1|||||||
5430|LUC URBAIN DE GUICHEN (RUE)|TR|4|0065|TR|TO3|TO1|||||||
5433|LUCE BOYALS (RUE)|TO|3|0018|TMI|TO3|TO2|||||||
5436|LUCHET (IMP)|B|3|0092|B|TO3|TO1|||||||
5440|LUCHET (RUE)|B|3|0092|B|TO3|TO1|||||||
5443|AUBRAC LUCIE (RUE)|TO|1|0018|TMI|TO3|TO2|||||||
5444|LUCHON (RUE DE)|TR|4|0065|TR|TO3|TO1|||||||
5445|LUCIEN BERET (SQUARE)|TNO|2|0064|TNO|TO3|TO1|||||||
5446|LUCIEN BAROUX (AVE)|TSE|4|0028|TR|TO3|TO1|||||||
5447|LUCIEN BOSSOUTROT (IMP)|TSE|4|0028|TR|TO3|TO1|||||||
5448|LUCIEN CASSAGNE (RUE)|TSE|1|0028|TR|TO3|TO1|||||||
5449|LUCIEN LABERTY (IMP)|TNO|2|0064|TNO|TO3|TO1|||||||
5452|LUCIEN LAFFORGUE (RUE)|TNO|4|0064|TNO|TO3|TO1|||||||
5456|LUCIEN LOMBARD (QUAI)|TNO|1|0064|TNO|TO3|TO1|||||||
5460|LUCIEN MIROUSE (RUE)|TR|4|0065|TR|TO3|TO1|||||||
5462|LUCIEN SERVANTY (RUE)|TR|2|0065|TR|TO3|TO1|||||||
5463|LUCIEN SERVANTY (IMP)|TR|2|0065|TR|TO3|TO1|||||||
5464|LUCIEN NONORGUES (RUE)|TSE|1|0028|TR|TO3|TO1|||||||
5466|LUCIEN ET SACHA GUITRY (CHEM)|TSO|3|0029|TMI|TO3|TO2|||||||
5467|LUCIENNE ANDURAN (IMP)|TO|3|0018|TMI|TO3|TO2|||||||
5468|LUCILLE (RUE)|TNO|4|0064|TNO|TO3|TO1|||||||
5472|LUPPE (RUE DE)|B|3|0092|B|TO3|TO1|||||||
5476|LYON (AVE DE) (Pairs)|B|3|0092|B|TO3|TO1|||||||
5476|LYON (AVE DE) (Impairs)|TN|2|0063|TN|TO3|TO1|||||||
5477|TIBAOUS (PLACE DES)|TO|1|0018|TMI|TO3|TO2|||||||
5480|LYS (RUE DU)|B|3|0092|B|TO3|TO1|||||||
5483|MADAME DE MONDONVILLE (RPT)|B|3|0092|B|TO3|TO1|||||||
5484|MADAGASCAR (RUE DE)|TSE|2|0028|TR|TO3|TO1|||||||
5485|MADELEINE DE SCUDERY (IMP)|TN|3|0063|TN|TO3|TO1|||||||
5486|MADELEINE PELLETIER (RPT)|TO|3|0018|TMI|TO3|TO2|||||||
5487|MADELEINE KHAN KLEIN (RUE)|B|3|0092|B|TO3|TO1|||||||
5488|MADELEINE (RUE DE LA)|TC|1|0027|TC|TO3|TO1|||||||
5489|LUDWIG VAN BEETHOVEN(RUE)|TC|1|0027|TC|TO3|TO1|||||||
5492|MADER (IMP)|TO|4|0018|TMI|TO3|TO2|||||||
5496|MAGE (PLACE)|TC|3|0027|TC|TO3|TO1|||||||
5500|MAGE (RUE)|TC|3|0027|TC|TO3|TO1|||||||
5504|MAGELLAN (RUE)|B|3|0092|B|TO3|TO1|||||||
5505|LOTUS (PLACE DES)|TN|3|0063|TN|TO3|TO1|||||||
5506|MAGNANARELLES (RUE DES)|TSE|4|0028|TR|TO3|TO1|||||||
5508|MAGNOLIAS (RUE DES)|B|3|0092|B|TO3|TO1|||||||
5512|MAIGNAN (AVE)|TNO|4|0064|TNO|TO3|TO1|||||||
5516|MAINE (RUE DU)|TSO|3|0029|TMI|TO3|TO2|||||||
5520|MAL. CLABEL (CHEM)|TSE|4|0028|TR|TO3|TO1|||||||
5524|MALAFOSSE (RUE)|TSO|3|0029|TMI|TO3|TO2|||||||
5526|MALAGA (RUE)|TR|4|0065|TR|TO3|TO1|||||||
5526|MALAGA (RUE)|TR|3|0065|TR|TO3|TO1|||||||
5528|MALARET (RUE)|TC|3|0027|TC|TO3|TO1|||||||
5532|MALBEC (RUE)|TNO|1|0064|TNO|TO3|TO1|||||||
5534|CHARLES MALPEL (ALL)|TSO|3|0029|TMI|TO3|TO2|||||||
5536|MALCOUSINAT (RUE)|TNO|1|0064|TNO|TO3|TO1|||||||
5540|MALEPERE (CHEM DE)|TSE|3|0028|TR|TO3|TO1|||||||
5544|MALETACHE (RUE)|TC|1|0027|TC|TO3|TO1|||||||
5548|MALTENS (RUE)|TN|2|0063|TN|TO3|TO1|||||||
5552|MAMY (RUE)|B|3|0092|B|TO3|TO1|||||||
5554|MANSENCAL (RUE DE)|TSE|4|0028|TR|TO3|TO1|||||||
5556|MANCHE (RUE DE LA)|TO|3|0018|TMI|TO3|TO2|||||||
5560|MANDILLE (CHEM DE)|TNO|2|0064|TNO|TO3|TO1|||||||
5564|MANEL (CHEM DU)|TR|2|0065|TR|TO3|TO1|||||||
5566|MANSENCAL (IMP DE)|TSE|4|0028|TR|TO3|TO1|||||||
5568|MANUTENTION (RUE)|TNO|4|0064|TNO|TO3|TO1|||||||
5572|MAOURINE (RUE DE LA)|B|3|0092|B|TO3|TO1|||||||
5576|MARAICHERS (CHEM DES)|TR|4|0065|TR|TO3|TO1|||||||
5580|MARAN (RUE)|TR|2|0065|TR|TO3|TO1|||||||
5584|MARANCIN (RUE)|TSE|1|0028|TR|TO3|TO1|||||||
5588|MARC ARCIS (RUE)|TN|1|0063|TN|TO3|TO1|||||||
5589|RUE MARC MIGUET|TN|3|0063|TN|TO3|TO1|||||||
5590|MARC LAFFARGUE (RUE)|TR|2|0065|TR|TO3|TO1|||||||
5591|MARC SAINT SAENS (ALL)|TSO|3|0029|TMI|TO3|TO2|||||||
5592|MARC SANGNIER (RUE)|TSO|3|0029|TMI|TO3|TO2|||||||
5596|MARCEL ACHARD (ESPACE)|TO|3|0018|TMI|TO3|TO2|||||||
5596|MARCEL ACHARD (RPT)|TO|3|0018|TMI|TO3|TO2|||||||
5596|MARCEL ACHARD (ESPACE)|TO|003|0018|TMI|TO3|TO2|||||||
5597|MARCAISSONNE (AVE DE LA)|TSE|4|0028|TR|TO3|TO1|||||||
5598|MARCEL CERDAN (RUE)|TO|3|0018|TMI|TO3|TO2|||||||
5599|MARCEL CERDAN (IMP)|TO|3|0018|TMI|TO3|TO2|||||||
5600|MARCEAU (RUE)|TR|3|0065|TR|TO3|TO1|||||||
5602|MARCEL CHALARD (IMP)|TO|3|0018|TMI|TO3|TO2|||||||
5604|MARCEL CLOUET (RUE)|TN|3|0063|TN|TO3|TO1|||||||
5605|MARCEL DASSAULT (RUE)|TSE|4|0028|TR|TO3|TO1|||||||
5608|MARCEL DIEULAFOY (RUE)|B|3|0092|B|TO3|TO1|||||||
5612|MARCEL DORET (AVE)|B|3|0092|B|TO3|TO1|||||||
5614|MARCEL GUILLAUME (CHEM)|B|3|0092|B|TO3|TO1|||||||
5615|FREDERIC LUBIN LEBRERE (RD POINT)|TNO|3|0064|TNO|TO3|TO1|||||||
5616|MARCEL LANGER (AVE)|TR|1|0065|TR|TO3|TO1|||||||
5620|MARCEL LANGER (IMP)|TR|1|0065|TR|TO3|TO1|||||||
5621|MARCEL LOUBENS (RUE)|TN|4|0063|TN|TO3|TO1|||||||
5622|MARCEL PAGNOL (RUE)|TO|3|0018|TMI|TO3|TO2|||||||
5623|MARCEL PAUL (PLACE)|TSO|3|0029|TMI|TO3|TO2|||||||
5624|MARCEL SEMBAT (RUE)|TO|4|0018|TMI|TO3|TO2|||||||
5625|MARCEL PENDANX (IMP)|TO|1|0018|TMI|TO3|TO2|||||||
5626|MARCEL PETIT (RPT)|TO|3|0018|TMI|TO3|TO2|||||||
5627|MARCEL REINE (RUE)|B|3|0092|B|TO3|TO1|||||||
5628|MARCHANDS (RUE DES) (Pairs)|TC|1|0027|TC|TO3|TO1|||||||
5628|MARCHANDS (RUE DES) (Impairs)|TNO|1|0064|TNO|TO3|TO1|||||||
5629|MARCELLE RUMEAU (RPT)|TR|2|0065|TR|TO3|TO1|||||||
5630|MARCELLE CAPY (RUE)|TN|3|0063|TN|TO3|TO1|||||||
5630|MARCELLE CAPY (RUE)|TN|003|0063|TN|TO3|TO1|||||||
5632|MARCHE AUX COCHONS (PLACE)|TNO|4|0064|TNO|TO3|TO1|||||||
5635|MARCHE GARE (IMP DU )|TN|3|0063|TN|TO3|TO1|||||||
5640|MARCOU DEBAX (RUE)|TNO|4|0064|TNO|TO3|TO1|||||||
5642|MARC SEGUIN (RUE)|TSE|2|0028|TR|TO3|TO1|||||||
5643|MARECHAL NIEL (RUE DU)|TO|3|0018|TMI|TO3|TO2|||||||
5644|MARECHAL FOCH (AVE DU)|TR|1|0065|TR|TO3|TO1|||||||
5648|MARECHAL GALLIENI (RUE)|B|3|0092|B|TO3|TO1|||||||
5651|MARECHAL NIEL (PLACE DU)|TO|3|0018|TMI|TO3|TO2|||||||
5652|MARECHAL JOFFRE (RUE DU)|TSO|3|0029|TMI|TO3|TO2|||||||
5654|MARECHAL JUIN (BLD DU)|TC|1|0027|TC|TO3|TO2|||||||
5656|MARECHAL LECLERC (BLD)|TNO|1|0064|TNO|TO3|TO1|||||||
5660|MARECHAL LYAUTEY (RUE)|B|3|0092|B|TO3|TO1|||||||
5665|MARGUERITE CANAL (CHEM)|TN|3|0063|TN|TO3|TO1|||||||
5667|MARENGO (BLD)|B|3|0092|B|TO3|TO1|||||||
5668|MARENGO (PLACE)|B|3|0092|B|TO3|TO1|||||||
5671|MARGUERITE DURAND (RPT)|TR|2|0065|TR|TO3|TO1|||||||
5672|MARENGO (RUE)|B|3|0092|B|TO3|TO1|||||||
5673|MARGUERITE YOURCENAR (IMP)|B|3|0092|B|TO3|TO1|||||||
5674|MARGUERITE DURAS (IMP )|TN|3|0063|TN|TO3|TO1|||||||
5675|MARGUERITE DURAS (RUE )|TN|3|0063|TN|TO3|TO1|||||||
5676|MARGUERITES (RUE DES)|B|3|0092|B|TO3|TO1|||||||
5677|MARGUERITE DE SENAUX (IMP)|TN|3|0063|TN|TO3|TO1|||||||
5678|MARGUERITE DILHAN (RUE)|TO|2|0018|TMI|TO3|TO2|||||||
5679|MARIE  MADELEINE FOURCADE (RPT)|TNO|3|0064|TNO|TO3|TO1|||||||
5680|MARIE (RUE)|B|3|0092|B|TO3|TO1|||||||
5681|MARIE CURIE (IMP)|TN|1|0063|TN|TO3|TO1|||||||
5682|MARIE FRANCE BRIVE (RUE)|TO|3|0018|TMI|TO3|TO2|||||||
5683|MARIE LOUISE DISSARD (RUE)|TO|2|0018|TMI|TO3|TO2|||||||
5684|MARIE MAGNE (RUE)|TSO|3|0029|TMI|TO3|TO2|||||||
5685|MARIE LAURENCIN (RUE )|TNO|3|0064|TNO|TO3|TO1|||||||
5686|MARTHE VARSI (RUE)|TSO|3|0029|TMI|TO3|TO2|||||||
5687|MARIE DARAM (RUE)|B|3|0092|B|TO3|TO1|||||||
5688|MARIN (CHEM DU)|TO|3|0018|TMI|TO3|TO2|||||||
5689|MARIE MARVINGT (IMP)|TN|3|0063|TN|TO3|TO1|||||||
5690|MARIE LAURENCIN (IMP)|TNO|3|0064|TNO|TO3|TO1|||||||
5691|MARIE CLAIRE DE CATELLAN (RUE)|TN|1|0063|TN|TO3|TO1|||||||
5692|MARINE (RUE DE LA)|TSE|3|0028|TR|TO3|TO1|||||||
5693|MARIA GOMEZ ALVAREZ (PLACE)|TSO|3|0029|TMI|TO3|TO2|||||||
5696|MARIUS PINEL (PLACE)|B|3|0092|B|TO3|TO1|||||||
5700|MARIVAUX (RUE)|TSE|1|0028|TR|TO3|TO1|||||||
5708|MARNE (BLD DE LA)|TR|1|0065|TR|TO3|TO1|||||||
5710|MARQUISE DE SEVIGNE (RUE DE LA)|B|3|0092|B|TO3|TO1|||||||
5711|MARQUISE M T VILLENEUVE ARIFAT (RUE)|TNO|3|0064|TNO|TO3|TO1|||||||
5712|MAROC (RUE DU)|TN|2|0063|TN|TO3|TO1|||||||
5716|MARQUETTE (BLD DE LA)|TNO|2|0064|TNO|TO3|TO1|||||||
5720|MARRONNIERS (RUE DES)|TSE|1|0028|TR|TO3|TO1|||||||
5722|MARTHE CONDAT (IMP)|B|3|0092|B|TO3|TO1|||||||
5724|MARTIGUES (PLACE DES)|B|3|0092|B|TO3|TO1|||||||
5725|MARTIN LUTHER KING (PLACE)|TSO|3|0029|TMI|TO3|TO2|||||||
5728|MARTINET (RUE DU)|TSO|3|0029|TMI|TO3|TO2|||||||
5731|MARTINI (RUE DE)|TSE|4|0028|TR|TO3|TO1|||||||
5732|MARTINIQUE (RUE DE LA)|TO|3|0018|TMI|TO3|TO2|||||||
5740|MARTY (IMP)|TN|1|0063|TN|TO3|TO1|||||||
5743|MARTYRS DE BORDELONGUE (IMP DES)|TSO|3|0029|TMI|TO3|TO2|||||||
5744|MARTYRS DE BORDELONGUE (CHEM DES)|TSO|3|0029|TMI|TO3|TO2|||||||
5748|MARTYRS DE LA LIBERATION (RUE DES)|TR|3|0065|TR|TO3|TO1|||||||
5752|MARYSE BASTIE (RUE)|TSO|3|0029|TMI|TO3|TO2|||||||
5756|MAS (IMP)|TC|3|0027|TC|TO3|TO1|||||||
5760|MAS DES AUGUSTINS (RUE)|B|3|0092|B|TO3|TO1|||||||
5764|MASCARD (RUE)|TSE|1|0028|TR|TO3|TO1|||||||
5768|MASSENET (RUE)|TR|2|0065|TR|TO3|TO1|||||||
5772|MATABIAU (BLD)|TC|3|0027|TC|TO3|TO1|||||||
5776|MATABIAU (RUE)|TC|3|0027|TC|TO3|TO1|||||||
5779|MATHIEU BERDOULAT (RUE)|TSO|3|0029|TMI|TO3|TO2|||||||
5780|MATHALY (RUE)|TNO|3|0064|TNO|TO3|TO1|||||||
5781|MATHIEU LANES (RUE)|TO|4|0018|TMI|TO3|TO2|||||||
5783|MARYSE HILSZ  (RUE)|TSE|4|0028|TR|TO3|TO1|||||||
5784|MAUBEC (RUE) (1 à 49)|TO|2|0018|TMI|TO3|TO2|||||||
5784|MAUBEC (RUE) (51 à la fin et Pairs)|TO|3|0018|TMI|TO3|TO2|||||||
5785|MAUBEC (IMP)|TO|2|0018|TMI|TO3|TO2|||||||
5788|MAURICE (CHEM)|B|3|0092|B|TO3|TO1|||||||
5789|MAURICE BOURGES MAUNOURY (AVE)|B|3|0092|B|TO3|TO1|||||||
5790|MAURICE ALET (RUE)|TR|2|0065|TR|TO3|TO1|||||||
5791|MAURICE CAUNES (RUE)|B|3|0092|B|TO3|TO1|||||||
5792|MAURICE BECANNE (RUE)|TR|2|0065|TR|TO3|TO1|||||||
5793|MAURICE BELLONTE (IMP)|TSE|4|0028|TR|TO3|TO1|||||||
5794|MAURICE ET EUGENIE GUERIN (RUE)|B|3|0092|B|TO3|TO1|||||||
5795|DOCTEUR MAURICE DIDE (RPT)|TO|3|0018|TMI|TO3|TO2|||||||
5796|MAURICE FONVIEILLE (RUE)|TC|3|0027|TC|TO3|TO1|||||||
5797|ROND POINT MAURICE ESPITALIER|TN|3|0063|TN|TO3|TO1|||||||
5798|RAYMOND ANDRIEU (ROND-POINT )|TO|3|0018|TMI|TO3|TO2|||||||
5800|MAURICE FORT (RUE)|TNO|2|0064|TNO|TO3|TO1|||||||
5803|MAURICE JACQUIER (PL)|TSO|3|0029|TMI|TO3|TO2|||||||
